C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:  0
C5F5  A2 00     LDX #$00                        A:00 X:00 Y:00 P:24 SP:FD CYC:  9
C5F7  86 00     STX $00 = 00                    A:00 X:00 Y:00 P:26 SP:FD CYC: 15
CC38  88        DEY                             A:96 X:69 Y:00 P:26 SP:FB CYC:249
CC39  F0 23     BEQ $CC5E                       A:96 X:69 Y:FF P:A4 SP:FB CYC:255
CC3B  10 21     BPL $CC5E                       A:96 X:69 Y:FF P:A4 SP:FB CYC:261
CC3D  B0 1F     BCS $CC5E                       A:96 X:69 Y:FF P:A4 SP:FB CYC:267
CC3F  70 1D     BVS $CC5E                       A:96 X:69 Y:FF P:A4 SP:FB CYC:273
CC41  C0 FF     CPY #$FF                        A:96 X:69 Y:FF P:A4 SP:FB CYC:279
CC43  D0 19     BNE $CC5E                       A:96 X:69 Y:FF P:27 SP:FB CYC:285
CC45  18        CLC                             A:96 X:69 Y:FF P:27 SP:FB CYC:291
CC46  88        DEY                             A:96 X:69 Y:FF P:26 SP:FB CYC:297
CC47  F0 15     BEQ $CC5E                       A:96 X:69 Y:FE P:A4 SP:FB CYC:303
CC49  10 13     BPL $CC5E                       A:96 X:69 Y:FE P:A4 SP:FB CYC:309
CC4B  B0 11     BCS $CC5E                       A:96 X:69 Y:FE P:A4 SP:FB CYC:315
CC4D  70 0F     BVS $CC5E                       A:96 X:69 Y:FE P:A4 SP:FB CYC:321
CC4F  C0 FE     CPY #$FE                        A:96 X:69 Y:FE P:A4 SP:FB CYC:327
CC51  D0 0B     BNE $CC5E                       A:96 X:69 Y:FE P:27 SP:FB CYC:333
CC53  C9 96     CMP #$96                        A:96 X:69 Y:FE P:27 SP:FB CYC:339
CC55  D0 07     BNE $CC5E                       A:96 X:69 Y:FE P:27 SP:FB CYC:  4
CC57  E0 69     CPX #$69                        A:96 X:69 Y:FE P:27 SP:FB CYC: 10
CC59  D0 03     BNE $CC5E                       A:96 X:69 Y:FE P:27 SP:FB CYC: 16
CC5B  4C 62 CC  JMP $CC62                       A:96 X:69 Y:FE P:27 SP:FB CYC: 22
CC62  EA        NOP                             A:96 X:69 Y:FE P:27 SP:FB CYC: 31
CC63  38        SEC                             A:96 X:69 Y:FE P:27 SP:FB CYC: 37
CC64  A0 69     LDY #$69                        A:96 X:69 Y:FE P:27 SP:FB CYC: 43
CC66  A9 96     LDA #$96                        A:96 X:69 Y:69 P:25 SP:FB CYC: 49
CC68  24 01     BIT $01 = FF                    A:96 X:69 Y:69 P:A5 SP:FB CYC: 55
CC6A  A2 FF     LDX #$FF                        A:96 X:69 Y:69 P:E5 SP:FB CYC: 64
CC6C  E8        INX                             A:96 X:FF Y:69 P:E5 SP:FB CYC: 70
CC6D  D0 3D     BNE $CCAC                       A:96 X:00 Y:69 P:67 SP:FB CYC: 76
CC6F  30 3B     BMI $CCAC                       A:96 X:00 Y:69 P:67 SP:FB CYC: 82
CC71  90 39     BCC $CCAC                       A:96 X:00 Y:69 P:67 SP:FB CYC: 88
CC73  50 37     BVC $CCAC                       A:96 X:00 Y:69 P:67 SP:FB CYC: 94
CC75  E0 00     CPX #$00                        A:96 X:00 Y:69 P:67 SP:FB CYC:100
CC77  D0 33     BNE $CCAC                       A:96 X:00 Y:69 P:67 SP:FB CYC:106
CC79  E8        INX                             A:96 X:00 Y:69 P:67 SP:FB CYC:112
CC7A  F0 30     BEQ $CCAC                       A:96 X:01 Y:69 P:65 SP:FB CYC:118
CC7C  30 2E     BMI $CCAC                       A:96 X:01 Y:69 P:65 SP:FB CYC:124
CC7E  90 2C     BCC $CCAC                       A:96 X:01 Y:69 P:65 SP:FB CYC:130
CC80  50 2A     BVC $CCAC                       A:96 X:01 Y:69 P:65 SP:FB CYC:136
CC82  18        CLC                             A:96 X:01 Y:69 P:65 SP:FB CYC:142
CC83  B8        CLV                             A:96 X:01 Y:69 P:64 SP:FB CYC:148
CC84  A2 00     LDX #$00                        A:96 X:01 Y:69 P:24 SP:FB CYC:154
CC86  CA        DEX                             A:96 X:00 Y:69 P:26 SP:FB CYC:160
CC87  F0 23     BEQ $CCAC                       A:96 X:FF Y:69 P:A4 SP:FB CYC:166
CC89  10 21     BPL $CCAC                       A:96 X:FF Y:69 P:A4 SP:FB CYC:172
CC8B  B0 1F     BCS $CCAC                       A:96 X:FF Y:69 P:A4 SP:FB CYC:178
CC8D  70 1D     BVS $CCAC                       A:96 X:FF Y:69 P:A4 SP:FB CYC:184
CC8F  E0 FF     CPX #$FF                        A:96 X:FF Y:69 P:A4 SP:FB CYC:190
CC91  D0 19     BNE $CCAC                       A:96 X:FF Y:69 P:27 SP:FB CYC:196
CC93  18        CLC                             A:96 X:FF Y:69 P:27 SP:FB CYC:202
CC94  CA        DEX                             A:96 X:FF Y:69 P:26 SP:FB CYC:208
CC95  F0 15     BEQ $CCAC                       A:96 X:FE Y:69 P:A4 SP:FB CYC:214
CC97  10 13     BPL $CCAC                       A:96 X:FE Y:69 P:A4 SP:FB CYC:220
CC99  B0 11     BCS $CCAC                       A:96 X:FE Y:69 P:A4 SP:FB CYC:226
CC9B  70 0F     BVS $CCAC                       A:96 X:FE Y:69 P:A4 SP:FB CYC:232
CC9D  E0 FE     CPX #$FE                        A:96 X:FE Y:69 P:A4 SP:FB CYC:238
CC9F  D0 0B     BNE $CCAC                       A:96 X:FE Y:69 P:27 SP:FB CYC:244
CCA1  C9 96     CMP #$96                        A:96 X:FE Y:69 P:27 SP:FB CYC:250
CCA3  D0 07     BNE $CCAC                       A:96 X:FE Y:69 P:27 SP:FB CYC:256
CCA5  C0 69     CPY #$69                        A:96 X:FE Y:69 P:27 SP:FB CYC:262
CCA7  D0 03     BNE $CCAC                       A:96 X:FE Y:69 P:27 SP:FB CYC:268
CCA9  4C B0 CC  JMP $CCB0                       A:96 X:FE Y:69 P:27 SP:FB CYC:274
CCB0  EA        NOP                             A:96 X:FE Y:69 P:27 SP:FB CYC:283
CCB1  A9 85     LDA #$85                        A:96 X:FE Y:69 P:27 SP:FB CYC:289
CCB3  A2 34     LDX #$34                        A:85 X:FE Y:69 P:A5 SP:FB CYC:295
CCB5  A0 99     LDY #$99                        A:85 X:34 Y:69 P:25 SP:FB CYC:301
CCB7  18        CLC                             A:85 X:34 Y:99 P:A5 SP:FB CYC:307
CCB8  24 01     BIT $01 = FF                    A:85 X:34 Y:99 P:A4 SP:FB CYC:313
CCBA  A8        TAY                             A:85 X:34 Y:99 P:E4 SP:FB CYC:322
CCBB  F0 2E     BEQ $CCEB                       A:85 X:34 Y:85 P:E4 SP:FB CYC:328
CCBD  B0 2C     BCS $CCEB                       A:85 X:34 Y:85 P:E4 SP:FB CYC:334
CCBF  50 2A     BVC $CCEB                       A:85 X:34 Y:85 P:E4 SP:FB CYC:340
CCC1  10 28     BPL $CCEB                       A:85 X:34 Y:85 P:E4 SP:FB CYC:  5
CCC3  C9 85     CMP #$85                        A:85 X:34 Y:85 P:E4 SP:FB CYC: 11
CCC5  D0 24     BNE $CCEB                       A:85 X:34 Y:85 P:67 SP:FB CYC: 17
CCC7  E0 34     CPX #$34                        A:85 X:34 Y:85 P:67 SP:FB CYC: 23
CCC9  D0 20     BNE $CCEB                       A:85 X:34 Y:85 P:67 SP:FB CYC: 29
CCCB  C0 85     CPY #$85                        A:85 X:34 Y:85 P:67 SP:FB CYC: 35
CCCD  D0 1C     BNE $CCEB                       A:85 X:34 Y:85 P:67 SP:FB CYC: 41
CCCF  A9 00     LDA #$00                        A:85 X:34 Y:85 P:67 SP:FB CYC: 47
CCD1  38        SEC                             A:00 X:34 Y:85 P:67 SP:FB CYC: 53
CCD2  B8        CLV                             A:00 X:34 Y:85 P:67 SP:FB CYC: 59
CCD3  A8        TAY                             A:00 X:34 Y:85 P:27 SP:FB CYC: 65
CCD4  D0 15     BNE $CCEB                       A:00 X:34 Y:00 P:27 SP:FB CYC: 71
CCD6  90 13     BCC $CCEB                       A:00 X:34 Y:00 P:27 SP:FB CYC: 77
CCD8  70 11     BVS $CCEB                       A:00 X:34 Y:00 P:27 SP:FB CYC: 83
CCDA  30 0F     BMI $CCEB                       A:00 X:34 Y:00 P:27 SP:FB CYC: 89
CCDC  C9 00     CMP #$00                        A:00 X:34 Y:00 P:27 SP:FB CYC: 95
CCDE  D0 0B     BNE $CCEB                       A:00 X:34 Y:00 P:27 SP:FB CYC:101
CCE0  E0 34     CPX #$34                        A:00 X:34 Y:00 P:27 SP:FB CYC:107
CCE2  D0 07     BNE $CCEB                       A:00 X:34 Y:00 P:27 SP:FB CYC:113
CCE4  C0 00     CPY #$00                        A:00 X:34 Y:00 P:27 SP:FB CYC:119
CCE6  D0 03     BNE $CCEB                       A:00 X:34 Y:00 P:27 SP:FB CYC:125
CCE8  4C EF CC  JMP $CCEF                       A:00 X:34 Y:00 P:27 SP:FB CYC:131
CCEF  EA        NOP                             A:00 X:34 Y:00 P:27 SP:FB CYC:140
CCF0  A9 85     LDA #$85                        A:00 X:34 Y:00 P:27 SP:FB CYC:146
CCF2  A2 34     LDX #$34                        A:85 X:34 Y:00 P:A5 SP:FB CYC:152
CCF4  A0 99     LDY #$99                        A:85 X:34 Y:00 P:25 SP:FB CYC:158
CCF6  18        CLC                             A:85 X:34 Y:99 P:A5 SP:FB CYC:164
CCF7  24 01     BIT $01 = FF                    A:85 X:34 Y:99 P:A4 SP:FB CYC:170
CCF9  AA        TAX                             A:85 X:34 Y:99 P:E4 SP:FB CYC:179
CCFA  F0 2E     BEQ $CD2A                       A:85 X:85 Y:99 P:E4 SP:FB CYC:185
CCFC  B0 2C     BCS $CD2A                       A:85 X:85 Y:99 P:E4 SP:FB CYC:191
CCFE  50 2A     BVC $CD2A                       A:85 X:85 Y:99 P:E4 SP:FB CYC:197
CD00  10 28     BPL $CD2A                       A:85 X:85 Y:99 P:E4 SP:FB CYC:203
CD02  C9 85     CMP #$85                        A:85 X:85 Y:99 P:E4 SP:FB CYC:209
CD04  D0 24     BNE $CD2A                       A:85 X:85 Y:99 P:67 SP:FB CYC:215
CD06  E0 85     CPX #$85                        A:85 X:85 Y:99 P:67 SP:FB CYC:221
CD08  D0 20     BNE $CD2A                       A:85 X:85 Y:99 P:67 SP:FB CYC:227
CD0A  C0 99     CPY #$99                        A:85 X:85 Y:99 P:67 SP:FB CYC:233
CD0C  D0 1C     BNE $CD2A                       A:85 X:85 Y:99 P:67 SP:FB CYC:239
CD0E  A9 00     LDA #$00                        A:85 X:85 Y:99 P:67 SP:FB CYC:245
CD10  38        SEC                             A:00 X:85 Y:99 P:67 SP:FB CYC:251
CD11  B8        CLV                             A:00 X:85 Y:99 P:67 SP:FB CYC:257
CD12  AA        TAX                             A:00 X:85 Y:99 P:27 SP:FB CYC:263
CD13  D0 15     BNE $CD2A                       A:00 X:00 Y:99 P:27 SP:FB CYC:269
CD15  90 13     BCC $CD2A                       A:00 X:00 Y:99 P:27 SP:FB CYC:275
CD17  70 11     BVS $CD2A                       A:00 X:00 Y:99 P:27 SP:FB CYC:281
CD19  30 0F     BMI $CD2A                       A:00 X:00 Y:99 P:27 SP:FB CYC:287
CD1B  C9 00     CMP #$00                        A:00 X:00 Y:99 P:27 SP:FB CYC:293
CD1D  D0 0B     BNE $CD2A                       A:00 X:00 Y:99 P:27 SP:FB CYC:299
CD1F  E0 00     CPX #$00                        A:00 X:00 Y:99 P:27 SP:FB CYC:305
CD21  D0 07     BNE $CD2A                       A:00 X:00 Y:99 P:27 SP:FB CYC:311
CD23  C0 99     CPY #$99                        A:00 X:00 Y:99 P:27 SP:FB CYC:317
CD25  D0 03     BNE $CD2A                       A:00 X:00 Y:99 P:27 SP:FB CYC:323
CD27  4C 2E CD  JMP $CD2E                       A:00 X:00 Y:99 P:27 SP:FB CYC:329
CD2E  EA        NOP                             A:00 X:00 Y:99 P:27 SP:FB CYC:338
CD2F  A9 85     LDA #$85                        A:00 X:00 Y:99 P:27 SP:FB CYC:  3
CD31  A2 34     LDX #$34                        A:85 X:00 Y:99 P:A5 SP:FB CYC:  9
CD33  A0 99     LDY #$99                        A:85 X:34 Y:99 P:25 SP:FB CYC: 15
CD35  18        CLC                             A:85 X:34 Y:99 P:A5 SP:FB CYC: 21
CD36  24 01     BIT $01 = FF                    A:85 X:34 Y:99 P:A4 SP:FB CYC: 27
CD38  98        TYA                             A:85 X:34 Y:99 P:E4 SP:FB CYC: 36
CD39  F0 2E     BEQ $CD69                       A:99 X:34 Y:99 P:E4 SP:FB CYC: 42
CD3B  B0 2C     BCS $CD69                       A:99 X:34 Y:99 P:E4 SP:FB CYC: 48
CD3D  50 2A     BVC $CD69                       A:99 X:34 Y:99 P:E4 SP:FB CYC: 54
CD3F  10 28     BPL $CD69                       A:99 X:34 Y:99 P:E4 SP:FB CYC: 60
CD41  C9 99     CMP #$99                        A:99 X:34 Y:99 P:E4 SP:FB CYC: 66
CD43  D0 24     BNE $CD69                       A:99 X:34 Y:99 P:67 SP:FB CYC: 72
CD45  E0 34     CPX #$34                        A:99 X:34 Y:99 P:67 SP:FB CYC: 78
CD47  D0 20     BNE $CD69                       A:99 X:34 Y:99 P:67 SP:FB CYC: 84
CD49  C0 99     CPY #$99                        A:99 X:34 Y:99 P:67 SP:FB CYC: 90
CD4B  D0 1C     BNE $CD69                       A:99 X:34 Y:99 P:67 SP:FB CYC: 96
CD4D  A0 00     LDY #$00                        A:99 X:34 Y:99 P:67 SP:FB CYC:102
CD4F  38        SEC                             A:99 X:34 Y:00 P:67 SP:FB CYC:108
CD50  B8        CLV                             A:99 X:34 Y:00 P:67 SP:FB CYC:114
CD51  98        TYA                             A:99 X:34 Y:00 P:27 SP:FB CYC:120
CD52  D0 15     BNE $CD69                       A:00 X:34 Y:00 P:27 SP:FB CYC:126
CD54  90 13     BCC $CD69                       A:00 X:34 Y:00 P:27 SP:FB CYC:132
CD56  70 11     BVS $CD69                       A:00 X:34 Y:00 P:27 SP:FB CYC:138
CD58  30 0F     BMI $CD69                       A:00 X:34 Y:00 P:27 SP:FB CYC:144
CD5A  C9 00     CMP #$00                        A:00 X:34 Y:00 P:27 SP:FB CYC:150
CD5C  D0 0B     BNE $CD69                       A:00 X:34 Y:00 P:27 SP:FB CYC:156
CD5E  E0 34     CPX #$34                        A:00 X:34 Y:00 P:27 SP:FB CYC:162
CD60  D0 07     BNE $CD69                       A:00 X:34 Y:00 P:27 SP:FB CYC:168
CD62  C0 00     CPY #$00                        A:00 X:34 Y:00 P:27 SP:FB CYC:174
CD64  D0 03     BNE $CD69                       A:00 X:34 Y:00 P:27 SP:FB CYC:180
CD66  4C 6D CD  JMP $CD6D                       A:00 X:34 Y:00 P:27 SP:FB CYC:186
CD6D  EA        NOP                             A:00 X:34 Y:00 P:27 SP:FB CYC:195
CD6E  A9 85     LDA #$85                        A:00 X:34 Y:00 P:27 SP:FB CYC:201
CD70  A2 34     LDX #$34                        A:85 X:34 Y:00 P:A5 SP:FB CYC:207
CD72  A0 99     LDY #$99                        A:85 X:34 Y:00 P:25 SP:FB CYC:213
CD74  18        CLC                             A:85 X:34 Y:99 P:A5 SP:FB CYC:219
CD75  24 01     BIT $01 = FF                    A:85 X:34 Y:99 P:A4 SP:FB CYC:225
CD77  8A        TXA                             A:85 X:34 Y:99 P:E4 SP:FB CYC:234
CD78  F0 2E     BEQ $CDA8                       A:34 X:34 Y:99 P:64 SP:FB CYC:240
CD7A  B0 2C     BCS $CDA8                       A:34 X:34 Y:99 P:64 SP:FB CYC:246
CD7C  50 2A     BVC $CDA8                       A:34 X:34 Y:99 P:64 SP:FB CYC:252
CD7E  30 28     BMI $CDA8                       A:34 X:34 Y:99 P:64 SP:FB CYC:258
CD80  C9 34     CMP #$34                        A:34 X:34 Y:99 P:64 SP:FB CYC:264
CD82  D0 24     BNE $CDA8                       A:34 X:34 Y:99 P:67 SP:FB CYC:270
CD84  E0 34     CPX #$34                        A:34 X:34 Y:99 P:67 SP:FB CYC:276
CD86  D0 20     BNE $CDA8                       A:34 X:34 Y:99 P:67 SP:FB CYC:282
CD88  C0 99     CPY #$99                        A:34 X:34 Y:99 P:67 SP:FB CYC:288
CD8A  D0 1C     BNE $CDA8                       A:34 X:34 Y:99 P:67 SP:FB CYC:294
CD8C  A2 00     LDX #$00                        A:34 X:34 Y:99 P:67 SP:FB CYC:300
CD8E  38        SEC                             A:34 X:00 Y:99 P:67 SP:FB CYC:306
CD8F  B8        CLV                             A:34 X:00 Y:99 P:67 SP:FB CYC:312
CD90  8A        TXA                             A:34 X:00 Y:99 P:27 SP:FB CYC:318
CD91  D0 15     BNE $CDA8                       A:00 X:00 Y:99 P:27 SP:FB CYC:324
CD93  90 13     BCC $CDA8                       A:00 X:00 Y:99 P:27 SP:FB CYC:330
CD95  70 11     BVS $CDA8                       A:00 X:00 Y:99 P:27 SP:FB CYC:336
CD97  30 0F     BMI $CDA8                       A:00 X:00 Y:99 P:27 SP:FB CYC:  1
CD99  C9 00     CMP #$00                        A:00 X:00 Y:99 P:27 SP:FB CYC:  7
CD9B  D0 0B     BNE $CDA8                       A:00 X:00 Y:99 P:27 SP:FB CYC: 13
CD9D  E0 00     CPX #$00                        A:00 X:00 Y:99 P:27 SP:FB CYC: 19
CD9F  D0 07     BNE $CDA8                       A:00 X:00 Y:99 P:27 SP:FB CYC: 25
CDA1  C0 99     CPY #$99                        A:00 X:00 Y:99 P:27 SP:FB CYC: 31
CDA3  D0 03     BNE $CDA8                       A:00 X:00 Y:99 P:27 SP:FB CYC: 37
CDA5  4C AC CD  JMP $CDAC                       A:00 X:00 Y:99 P:27 SP:FB CYC: 43
CDAC  EA        NOP                             A:00 X:00 Y:99 P:27 SP:FB CYC: 52
CDAD  BA        TSX                             A:00 X:00 Y:99 P:27 SP:FB CYC: 58
CDAE  8E FF 07  STX $07FF = 00                  A:00 X:FB Y:99 P:A5 SP:FB CYC: 64
CDB1  A0 33     LDY #$33                        A:00 X:FB Y:99 P:A5 SP:FB CYC: 76
CDB3  A2 69     LDX #$69                        A:00 X:FB Y:33 P:25 SP:FB CYC: 82
CDB5  A9 84     LDA #$84                        A:00 X:69 Y:33 P:25 SP:FB CYC: 88
CDB7  18        CLC                             A:84 X:69 Y:33 P:A5 SP:FB CYC: 94
CDB8  24 01     BIT $01 = FF                    A:84 X:69 Y:33 P:A4 SP:FB CYC:100
CDBA  9A        TXS                             A:84 X:69 Y:33 P:E4 SP:FB CYC:109
CDBB  F0 32     BEQ $CDEF                       A:84 X:69 Y:33 P:E4 SP:69 CYC:115
CDBD  10 30     BPL $CDEF                       A:84 X:69 Y:33 P:E4 SP:69 CYC:121
CDBF  B0 2E     BCS $CDEF                       A:84 X:69 Y:33 P:E4 SP:69 CYC:127
CDC1  50 2C     BVC $CDEF                       A:84 X:69 Y:33 P:E4 SP:69 CYC:133
CDC3  C9 84     CMP #$84                        A:84 X:69 Y:33 P:E4 SP:69 CYC:139
CDC5  D0 28     BNE $CDEF                       A:84 X:69 Y:33 P:67 SP:69 CYC:145
CDC7  E0 69     CPX #$69                        A:84 X:69 Y:33 P:67 SP:69 CYC:151
CDC9  D0 24     BNE $CDEF                       A:84 X:69 Y:33 P:67 SP:69 CYC:157
CDCB  C0 33     CPY #$33                        A:84 X:69 Y:33 P:67 SP:69 CYC:163
CDCD  D0 20     BNE $CDEF                       A:84 X:69 Y:33 P:67 SP:69 CYC:169
CDCF  A0 01     LDY #$01                        A:84 X:69 Y:33 P:67 SP:69 CYC:175
CDD1  A9 04     LDA #$04                        A:84 X:69 Y:01 P:65 SP:69 CYC:181
CDD3  38        SEC                             A:04 X:69 Y:01 P:65 SP:69 CYC:187
CDD4  B8        CLV                             A:04 X:69 Y:01 P:65 SP:69 CYC:193
CDD5  A2 00     LDX #$00                        A:04 X:69 Y:01 P:25 SP:69 CYC:199
CDD7  BA        TSX                             A:04 X:00 Y:01 P:27 SP:69 CYC:205
CDD8  F0 15     BEQ $CDEF                       A:04 X:69 Y:01 P:25 SP:69 CYC:211
CDDA  30 13     BMI $CDEF                       A:04 X:69 Y:01 P:25 SP:69 CYC:217
CDDC  90 11     BCC $CDEF                       A:04 X:69 Y:01 P:25 SP:69 CYC:223
CDDE  70 0F     BVS $CDEF                       A:04 X:69 Y:01 P:25 SP:69 CYC:229
CDE0  E0 69     CPX #$69                        A:04 X:69 Y:01 P:25 SP:69 CYC:235
CDE2  D0 0B     BNE $CDEF                       A:04 X:69 Y:01 P:27 SP:69 CYC:241
CDE4  C9 04     CMP #$04                        A:04 X:69 Y:01 P:27 SP:69 CYC:247
CDE6  D0 07     BNE $CDEF                       A:04 X:69 Y:01 P:27 SP:69 CYC:253
CDE8  C0 01     CPY #$01                        A:04 X:69 Y:01 P:27 SP:69 CYC:259
CDEA  D0 03     BNE $CDEF                       A:04 X:69 Y:01 P:27 SP:69 CYC:265
CDEC  4C F3 CD  JMP $CDF3                       A:04 X:69 Y:01 P:27 SP:69 CYC:271
CDF3  AE FF 07  LDX $07FF = FB                  A:04 X:69 Y:01 P:27 SP:69 CYC:280
CDF6  9A        TXS                             A:04 X:FB Y:01 P:A5 SP:69 CYC:292
CDF7  60        RTS                             A:04 X:FB Y:01 P:A5 SP:FB CYC:298
C609  20 F8 CD  JSR $CDF8                       A:04 X:FB Y:01 P:A5 SP:FD CYC:316
CDF8  A9 FF     LDA #$FF                        A:04 X:FB Y:01 P:A5 SP:FB CYC:334
CDFA  85 01     STA $01 = FF                    A:FF X:FB Y:01 P:A5 SP:FB CYC:340
CDFC  BA        TSX                             A:FF X:FB Y:01 P:A5 SP:FB CYC:  8
CDFD  8E FF 07  STX $07FF = FB                  A:FF X:FB Y:01 P:A5 SP:FB CYC: 14
CE00  EA        NOP                             A:FF X:FB Y:01 P:A5 SP:FB CYC: 26
CE01  A2 80     LDX #$80                        A:FF X:FB Y:01 P:A5 SP:FB CYC: 32
CE03  9A        TXS                             A:FF X:80 Y:01 P:A5 SP:FB CYC: 38
CE04  A9 33     LDA #$33                        A:FF X:80 Y:01 P:A5 SP:80 CYC: 44
CE06  48        PHA                             A:33 X:80 Y:01 P:25 SP:80 CYC: 50
CE07  A9 69     LDA #$69                        A:33 X:80 Y:01 P:25 SP:7F CYC: 59
CE09  48        PHA                             A:69 X:80 Y:01 P:25 SP:7F CYC: 65
CE0A  BA        TSX                             A:69 X:80 Y:01 P:25 SP:7E CYC: 74
CE0B  E0 7E     CPX #$7E                        A:69 X:7E Y:01 P:25 SP:7E CYC: 80
CE0D  D0 20     BNE $CE2F                       A:69 X:7E Y:01 P:27 SP:7E CYC: 86
CE0F  68        PLA                             A:69 X:7E Y:01 P:27 SP:7E CYC: 92
CE10  C9 69     CMP #$69                        A:69 X:7E Y:01 P:25 SP:7F CYC:104
CE12  D0 1B     BNE $CE2F                       A:69 X:7E Y:01 P:27 SP:7F CYC:110
CE14  68        PLA                             A:69 X:7E Y:01 P:27 SP:7F CYC:116
CE15  C9 33     CMP #$33                        A:33 X:7E Y:01 P:25 SP:80 CYC:128
CE17  D0 16     BNE $CE2F                       A:33 X:7E Y:01 P:27 SP:80 CYC:134
CE19  BA        TSX                             A:33 X:7E Y:01 P:27 SP:80 CYC:140
CE1A  E0 80     CPX #$80                        A:33 X:80 Y:01 P:A5 SP:80 CYC:146
CE1C  D0 11     BNE $CE2F                       A:33 X:80 Y:01 P:27 SP:80 CYC:152
CE1E  AD 80 01  LDA $0180 = 33                  A:33 X:80 Y:01 P:27 SP:80 CYC:158
CE21  C9 33     CMP #$33                        A:33 X:80 Y:01 P:25 SP:80 CYC:170
CE23  D0 0A     BNE $CE2F                       A:33 X:80 Y:01 P:27 SP:80 CYC:176
CE25  AD 7F 01  LDA $017F = 69                  A:33 X:80 Y:01 P:27 SP:80 CYC:182
CE28  C9 69     CMP #$69                        A:69 X:80 Y:01 P:25 SP:80 CYC:194
CE2A  D0 03     BNE $CE2F                       A:69 X:80 Y:01 P:27 SP:80 CYC:200
CE2C  4C 33 CE  JMP $CE33                       A:69 X:80 Y:01 P:27 SP:80 CYC:206
CE33  EA        NOP                             A:69 X:80 Y:01 P:27 SP:80 CYC:215
CE34  A2 80     LDX #$80                        A:69 X:80 Y:01 P:27 SP:80 CYC:221
CE36  9A        TXS                             A:69 X:80 Y:01 P:A5 SP:80 CYC:227
CE37  20 3D CE  JSR $CE3D                       A:69 X:80 Y:01 P:A5 SP:80 CYC:233
CE3D  BA        TSX                             A:69 X:80 Y:01 P:A5 SP:7E CYC:251
CE3E  E0 7E     CPX #$7E                        A:69 X:7E Y:01 P:25 SP:7E CYC:257
CE40  D0 19     BNE $CE5B                       A:69 X:7E Y:01 P:27 SP:7E CYC:263
CE42  68        PLA                             A:69 X:7E Y:01 P:27 SP:7E CYC:269
CE43  68        PLA                             A:39 X:7E Y:01 P:25 SP:7F CYC:281
CE44  BA        TSX                             A:CE X:7E Y:01 P:A5 SP:80 CYC:293
CE45  E0 80     CPX #$80                        A:CE X:80 Y:01 P:A5 SP:80 CYC:299
CE47  D0 12     BNE $CE5B                       A:CE X:80 Y:01 P:27 SP:80 CYC:305
CE49  A9 00     LDA #$00                        A:CE X:80 Y:01 P:27 SP:80 CYC:311
CE4B  20 4E CE  JSR $CE4E                       A:00 X:80 Y:01 P:27 SP:80 CYC:317
CE4E  68        PLA                             A:00 X:80 Y:01 P:27 SP:7E CYC:335
CE4F  C9 4D     CMP #$4D                        A:4D X:80 Y:01 P:25 SP:7F CYC:  6
CE51  D0 08     BNE $CE5B                       A:4D X:80 Y:01 P:27 SP:7F CYC: 12
CE53  68        PLA                             A:4D X:80 Y:01 P:27 SP:7F CYC: 18
CE54  C9 CE     CMP #$CE                        A:CE X:80 Y:01 P:A5 SP:80 CYC: 30
CE56  D0 03     BNE $CE5B                       A:CE X:80 Y:01 P:27 SP:80 CYC: 36
CE58  4C 5F CE  JMP $CE5F                       A:CE X:80 Y:01 P:27 SP:80 CYC: 42
CE5F  EA        NOP                             A:CE X:80 Y:01 P:27 SP:80 CYC: 51
CE60  A9 CE     LDA #$CE                        A:CE X:80 Y:01 P:27 SP:80 CYC: 57
CE62  48        PHA                             A:CE X:80 Y:01 P:A5 SP:80 CYC: 63
CE63  A9 66     LDA #$66                        A:CE X:80 Y:01 P:A5 SP:7F CYC: 72
CE65  48        PHA                             A:66 X:80 Y:01 P:25 SP:7F CYC: 78
CE66  60        RTS                             A:66 X:80 Y:01 P:25 SP:7E CYC: 87
CE67  A2 77     LDX #$77                        A:66 X:80 Y:01 P:25 SP:80 CYC:105
CE69  A0 69     LDY #$69                        A:66 X:77 Y:01 P:25 SP:80 CYC:111
CE6B  18        CLC                             A:66 X:77 Y:69 P:25 SP:80 CYC:117
CE6C  24 01     BIT $01 = FF                    A:66 X:77 Y:69 P:24 SP:80 CYC:123
CE6E  A9 83     LDA #$83                        A:66 X:77 Y:69 P:E4 SP:80 CYC:132
CE70  20 66 CE  JSR $CE66                       A:83 X:77 Y:69 P:E4 SP:80 CYC:138
CE66  60        RTS                             A:83 X:77 Y:69 P:E4 SP:7E CYC:156
CE73  F0 24     BEQ $CE99                       A:83 X:77 Y:69 P:E4 SP:80 CYC:174
CE75  10 22     BPL $CE99                       A:83 X:77 Y:69 P:E4 SP:80 CYC:180
CE77  B0 20     BCS $CE99                       A:83 X:77 Y:69 P:E4 SP:80 CYC:186
CE79  50 1E     BVC $CE99                       A:83 X:77 Y:69 P:E4 SP:80 CYC:192
CE7B  C9 83     CMP #$83                        A:83 X:77 Y:69 P:E4 SP:80 CYC:198
CE7D  D0 1A     BNE $CE99                       A:83 X:77 Y:69 P:67 SP:80 CYC:204
CE7F  C0 69     CPY #$69                        A:83 X:77 Y:69 P:67 SP:80 CYC:210
